,Time,Headlines,sia_compound,sia_negative,sia_neutral,sia_positive,fb_positive,fb_negative,fb_neutral
125,2020-05-19,"Coronavirus is powering the rush for web-based contact centers, Five9 CEO says",0.0,0.0,1.0,0.0,0.05654459819197655,0.029833858832716942,0.9136215448379517
126,2020-05-19,"'We've probably taken a depression off the table,' Jim Cramer says",-0.5719,0.291,0.709,0.0,0.05138532817363739,0.9027421474456787,0.04587250202894211
127,2020-05-19,Cramer's lightning round: Disney is going to get through this,0.0,0.0,1.0,0.0,0.7884421944618225,0.012867515906691551,0.1986902505159378
128,2020-05-19,Jim Cramer: Chart action suggests more upside if the S&P 500 breaks key hurdle,0.0,0.0,1.0,0.0,0.3968242406845093,0.5291542410850525,0.07402148097753525
129,2020-05-18,Cramer's lightning round: Penske Automotive is 'a very inexpensive stock',0.0,0.0,1.0,0.0,0.4462043046951294,0.012894620187580585,0.5409011244773865
130,2020-05-18,Jim Cramer advises investors not to get too optimistic over Moderna vaccine progress,0.6249,0.0,0.683,0.317,0.06354526430368423,0.039571356028318405,0.8968834280967712
131,2020-05-16,Here's what's driving stocks higher despite mounting economic worries: Kevin O'Leary,0.3252,0.0,0.811,0.189,0.5771591067314148,0.10481905937194824,0.31802183389663696
132,2020-05-16,DraftKings CEO: esports betting surged during pandemic due to 'pent-up demand' for sports,-0.128,0.111,0.889,0.0,0.8501296043395996,0.11907527595758438,0.030795129016041756
133,2020-05-15,Cramer's lightning round: Never buy Caterpillar going into a recession,-0.4215,0.259,0.741,0.0,0.037638112902641296,0.07292237132787704,0.8894394636154175
134,2020-05-15,Cramer's week ahead: 'All bets are off' if another U.S.-China trade war sparks,-0.5994,0.245,0.755,0.0,0.018338315188884735,0.8932490348815918,0.08841267973184586
135,2020-05-14,We favor US stocks over non-US stocks: Wells Fargo,0.5719,0.0,0.598,0.402,0.1386050581932068,0.025170069187879562,0.8362248539924622
136,2020-05-14,"New membership sign-ups 'on par' with last year, Planet Fitness CEO says",0.2732,0.0,0.84,0.16,0.902423083782196,0.013120201416313648,0.08445671945810318
137,2020-05-14,Cramer's lightning round: Callaway Golf is a stock investors can get long on,0.0,0.0,1.0,0.0,0.050465140491724014,0.02130967564880848,0.9282252192497253
138,2020-05-14,"The big chains will be the last survivors without more stimulus relief, Jim Cramer warns",-0.4871,0.242,0.758,0.0,0.3819199800491333,0.38212430477142334,0.23595573008060455
139,2020-05-15,"Charts suggest more pain is in store before market reaches a 'buyable bottom,' Jim Cramer says",-0.5256,0.202,0.731,0.067,0.03056071698665619,0.9497378468513489,0.019701408222317696
140,2020-05-14,Cisco CEO Chuck Robbins: The future post-pandemic workplace will be based on a 'hybrid model',0.0,0.0,1.0,0.0,0.13626709580421448,0.009262420237064362,0.854470431804657
141,2020-05-13,Cramer's lightning round: Shopify is the 'hottest stock in the market',0.0,0.0,1.0,0.0,0.48752230405807495,0.013639385811984539,0.49883833527565
142,2020-05-13,"Charts show Nvidia, AMD and Qualcomm have 'a lot more room to run,' Jim Cramer says",0.0,0.0,1.0,0.0,0.7764080762863159,0.013676938600838184,0.20991499722003937
143,2020-05-13,"Jim Cramer reveals his playbook, says investors can start slowly buying stocks Thursday afternoon",0.0,0.0,1.0,0.0,0.11588342487812042,0.017602480947971344,0.8665141463279724
144,2020-05-12,"The US is running out of time to stave off a depression without reopening, Jim Cramer warns",-0.6249,0.267,0.733,0.0,0.11906486004590988,0.6652092337608337,0.21572592854499817
145,2020-05-12,"Uber should be willing to pay more in 'genius move' to buy GrubHub, Jim Cramer says",-0.1027,0.085,0.915,0.0,0.8676537871360779,0.008318361826241016,0.12402783334255219
146,2020-05-12,Cramer's lightning round: Dow Inc is 'not doing well',-0.2057,0.185,0.815,0.0,0.01970343105494976,0.9619589447975159,0.018337635323405266
147,2020-05-12,Speaker Nancy Pelosi: $3 trillion coronavirus relief bill is a 'big ticket' for a 'big problem',0.1027,0.152,0.674,0.174,0.8076760172843933,0.04559004306793213,0.14673395454883575
148,2020-05-12,"Kevin O'Leary: If you're worried about dividend cuts, it's 'time to use actively managed ETFs'",-0.2732,0.235,0.642,0.123,0.0869552344083786,0.1405228227376938,0.77252197265625
149,2020-05-12,"Coronavirus has ushered in the 'death of the call center,' LivePerson CEO says",-0.5994,0.245,0.755,0.0,0.020710736513137817,0.6681203842163086,0.31116893887519836
150,2020-05-11,Cramer's lightning round: 'You don't want to be around any company cutting dividends',-0.1833,0.198,0.802,0.0,0.022950978949666023,0.8398597240447998,0.13718926906585693
151,2020-05-11,Jim Cramer reviews top 10 stocks 'for this difficult moment' on the 'Cramer Covid-19 Index',-0.2675,0.163,0.736,0.102,0.08178415894508362,0.0890689417719841,0.8291468620300293
152,2020-05-11,"'Quality really matters' for investors in 2020, says 'Shark Tank's' Kevin O'Leary",0.101,0.0,0.888,0.112,0.2686544358730316,0.01074251439422369,0.7206030488014221
153,2020-05-09,"Dividend payers are still 'winners in this market,' ETF analyst says. Here's why",0.4767,0.0,0.795,0.205,0.16920587420463562,0.02001880668103695,0.8107752799987793
154,2020-05-08,"Financials are flashing a 'warning sign' to investors, says trader",-0.34,0.231,0.769,0.0,0.06316013634204865,0.7364431023597717,0.20039677619934082
155,2020-05-07,Norwegian Cruise Line CEO: 'We expect to sail sometime in 2020',0.0,0.0,1.0,0.0,0.11426324397325516,0.014244552701711655,0.8714922666549683
156,2020-05-07,Cramer's lightning round: 'I do not like the bank stocks',-0.2755,0.19,0.81,0.0,0.04304222762584686,0.5068809390068054,0.45007678866386414
157,2020-05-07,Jim Cramer on Moderna vaccine-sparked rally: 'Let's not get ahead of ourselves',0.0,0.0,1.0,0.0,0.43399035930633545,0.04875120148062706,0.5172584652900696
158,2020-05-07,'It was suddenly Cyber Monday' — Etsy CEO says sales spiked 79% in April,0.0,0.0,1.0,0.0,0.9406947493553162,0.017114903777837753,0.042190395295619965
159,2020-05-06,Beyond Meat CEO looks to 'win consumers' over during meat supply shortage with 'value packs',0.6369,0.099,0.594,0.307,0.6999359726905823,0.008704748004674911,0.2913592755794525
160,2020-05-06,Jim Cramer on Wall Street trading trends: 'This action makes little sense',0.0,0.0,1.0,0.0,0.02336707152426243,0.6493608355522156,0.32727205753326416
161,2020-05-06,Cramer's lightning round: 'General Dynamics is a very good long-term hold',0.6478,0.0,0.602,0.398,0.891276478767395,0.01085737906396389,0.09786602854728699
162,2020-05-06,"Facebook, Alphabet and Amazon are in a 'three-horse race' in advertising, Jim Cramer says",0.1779,0.0,0.876,0.124,0.0318496897816658,0.14976511895656586,0.8183851838111877
163,2020-05-06,Markets are seeing light at the end of the tunnel: Fidelity,0.0,0.0,1.0,0.0,0.1845003068447113,0.024107513949275017,0.7913921475410461
164,2020-05-05,Masimo CEO says its remote oxygen monitors were made to mitigate diseases like coronavirus,0.3612,0.0,0.839,0.161,0.147306889295578,0.011763256043195724,0.8409298062324524
165,2020-05-05,Cramer's lighting round: JPMorgan Chase is an 'out-of-favor stock',0.0,0.0,1.0,0.0,0.025098441168665886,0.7911521196365356,0.1837495118379593
166,2020-05-05,"The 'beginning of the end' of the health-care recession is 'finally arising,' Jim Cramer says",-0.4215,0.167,0.833,0.0,0.07158830761909485,0.8589335680007935,0.0694781243801117
